v1,v2,v3,Target
54.12316769,500.1559438,590.0755208,ABNORMAL
500.1682393,274.8910176,589.9733302,ABNORMAL
699.9408103,279.1717991,500.1354911,ABNORMAL
54.18144866,274.8492945,800.0521371,ABNORMAL
499.9962806,275.0456398,590.2142497,ABNORMAL
53.97180296,279.0442787,593.0503769,NORMAL
54.03144734,278.8978211,592.8502732,NORMAL
53.92540187,278.9145671,592.928602,NORMAL
53.8685725,275.1053723,799.9626896,ABNORMAL
95.98308256,275.0495212,591.026777,NORMAL
699.9397913,279.0056114,500.0676539,ABNORMAL
96.06528496,274.9572781,591.0690035,NORMAL
700.1662448,279.140435,499.9345825,ABNORMAL
96.09713264,275.0986177,590.7594464,NORMAL
53.81099485,499.9432798,590.009048,ABNORMAL
95.99340939,274.9433201,590.9770638,NORMAL
53.95834936,278.9235585,593.0301704,NORMAL
54.07261816,499.8664701,589.8201209,ABNORMAL
53.72630226,279.0578383,592.9556105,NORMAL
54.19989308,279.0225628,593.0112341,NORMAL
53.85077262,278.9329141,592.9955242,NORMAL
54.01215731,275.0306684,799.9522549,ABNORMAL
95.88267903,274.9518991,591.0153594,NORMAL
54.09949627,500.142285,589.8969227,ABNORMAL
95.98205962,275.0050438,590.8284038,NORMAL
700.0458707,279.0408143,499.9288475,ABNORMAL
53.81725571,499.9501653,589.9960658,ABNORMAL
96.07378495,275.0246375,591.0663387,NORMAL
54.01639814,500.1647415,590.1078823,ABNORMAL
53.85446342,278.8340182,593.0395072,NORMAL
53.98514279,279.0947955,592.9774541,NORMAL
699.9142951,278.9554805,500.0258935,ABNORMAL
700.0823635,278.8599351,500.1480061,ABNORMAL
53.89222826,278.8546914,593.0068767,NORMAL
499.8361225,274.8485683,589.9078335,ABNORMAL
95.95398667,275.1019424,590.9527955,NORMAL
500.0173404,274.8826504,590.1023665,ABNORMAL
54.08981248,278.8678008,592.7664939,NORMAL
95.75738406,275.0883342,591.0405609,NORMAL
53.91708962,500.0197875,590.0407645,ABNORMAL
54.01414989,499.8880109,590.0239369,ABNORMAL
499.9136709,274.9562555,589.975374,ABNORMAL
499.8924155,274.777771,589.8695413,ABNORMAL
53.96471944,499.9404594,589.9088287,ABNORMAL
53.85847948,278.9952515,593.1286224,NORMAL
96.02937746,274.9232368,590.9844598,NORMAL
500.0145544,274.989641,589.973149,ABNORMAL
700.0802268,279.0491449,499.8770967,ABNORMAL
54.07960883,275.0326859,799.8070274,ABNORMAL
54.06271106,274.7455667,799.950414,ABNORMAL
96.14747182,275.1978836,591.065886,NORMAL
53.88795964,499.82549,590.0150359,ABNORMAL
699.8825136,278.9804097,499.9306218,ABNORMAL
53.94981376,279.2061096,592.9397942,NORMAL
53.94705798,278.9801806,592.9090384,NORMAL
53.92951894,279.0108842,592.8515489,NORMAL
700.0866627,278.8464801,500.0815177,ABNORMAL
53.91608364,499.9821547,589.9676344,ABNORMAL
53.81934994,275.2515123,799.9112348,ABNORMAL
95.90555915,274.9975961,590.9465971,NORMAL
53.91213902,500.0874464,590.0213403,ABNORMAL
96.12695774,274.9249804,591.1583223,NORMAL
54.12140831,274.9587191,800.005465,ABNORMAL
54.16559766,279.1307235,593.1432512,NORMAL
53.90554868,279.0666378,593.0261365,NORMAL
53.8550982,279.1600344,592.9883957,NORMAL
53.96512262,275.2773905,799.9308746,ABNORMAL
54.12824578,274.9654057,800.1257007,ABNORMAL
700.0667253,279.1234275,499.9092054,ABNORMAL
54.06881006,278.8631468,593.1690393,NORMAL
95.99001994,275.1396892,591.0041301,NORMAL
54.0292661,274.9735687,799.9248667,ABNORMAL
54.12752133,500.1759351,590.0252788,ABNORMAL
700.0406194,278.9362103,499.9101194,ABNORMAL
499.8958247,274.945513,590.0215902,ABNORMAL
95.96819393,275.0209279,590.8386814,NORMAL
95.94777335,275.0791817,590.8828847,NORMAL
95.77737204,275.1683896,591.2155356,NORMAL
699.9343281,278.9912729,499.9746672,ABNORMAL
500.0744446,274.9073488,589.9604444,ABNORMAL
95.89198111,274.9552803,591.0691737,NORMAL
96.1780677,275.0356882,591.0006363,NORMAL
53.99213793,279.0164441,592.9535244,NORMAL
500.0945156,274.8679178,590.0821533,ABNORMAL
699.9005755,279.0948666,499.9352265,ABNORMAL
95.82634554,275.0160676,590.9651651,NORMAL
53.90308361,500.1286648,590.0787093,ABNORMAL
53.94832066,278.9996791,592.9857049,NORMAL
53.8954937,499.9130653,590.0107839,ABNORMAL
54.09701039,499.9954094,590.0769444,ABNORMAL
95.98038903,275.0202532,590.9860082,NORMAL
53.83795172,500.0715369,590.0216379,ABNORMAL
53.89356431,279.0981434,592.9958976,NORMAL
54.08639037,275.1300554,800.0958047,ABNORMAL
500.1882104,275.013616,589.9429548,ABNORMAL
53.93726358,500.1316,589.9059046,ABNORMAL
54.01876978,279.0955013,592.8804269,NORMAL
500.0928729,275.0893171,590.0852829,ABNORMAL
499.8323527,275.0930184,590.0309562,ABNORMAL
95.99333932,274.980251,591.0252777,NORMAL
499.9972767,274.9006962,590.0815682,ABNORMAL
500.100628,274.859233,589.8897037,ABNORMAL
53.97495258,499.8650235,590.0181256,ABNORMAL
700.0685866,278.8404753,499.8250605,ABNORMAL
699.9296857,279.1172422,500.0896623,ABNORMAL
700.0685887,279.0334979,500.0331059,ABNORMAL
699.9459904,278.9370682,499.9733855,ABNORMAL
54.01197941,278.8772953,592.9294939,NORMAL
54.07232367,279.0503655,593.1686741,NORMAL
699.9641764,278.7543579,500.1192843,ABNORMAL
96.10972328,275.1019707,591.1096441,NORMAL
54.14748398,279.0481819,593.0867862,NORMAL
54.11138774,275.0318099,800.1156843,ABNORMAL
53.96440409,274.8840177,800.1658057,ABNORMAL
53.9918263,500.056635,590.0287876,ABNORMAL
699.9923019,278.9600556,500.0845991,ABNORMAL
500.2457827,275.0794704,589.9035565,ABNORMAL
54.0513219,275.1721991,799.9415059,ABNORMAL
53.88187054,499.9439918,590.0008965,ABNORMAL
53.87098033,500.0772033,589.8446507,ABNORMAL
499.8088522,275.10834,589.8046116,ABNORMAL
95.95740301,275.2036894,591.0685503,NORMAL
53.96854272,279.0183951,593.0803608,NORMAL
499.9706398,275.1546574,589.9999969,ABNORMAL
500.1201415,274.8438585,590.0513646,ABNORMAL
499.851924,275.1049648,589.9084976,ABNORMAL
54.01638984,499.8128315,590.0704464,ABNORMAL
700.0608369,279.1264602,500.1979013,ABNORMAL
53.8489709,499.9671018,590.0770973,ABNORMAL
96.01013235,275.151811,591.0473193,NORMAL
53.97291875,274.9669736,799.94549,ABNORMAL
53.83622217,279.1083725,592.9627807,NORMAL
53.95122938,279.0078666,592.9463771,NORMAL
95.90743213,275.0761876,590.9191822,NORMAL
53.78591829,499.8736836,589.8461295,ABNORMAL
53.9037001,499.9750553,589.9888811,ABNORMAL
53.99314639,274.8188916,799.9738762,ABNORMAL
700.0094141,279.0089108,499.9893395,ABNORMAL
700.1217415,279.07385,499.8166449,ABNORMAL
700.0412194,279.166516,500.0477993,ABNORMAL
54.07280266,274.9193814,799.9943387,ABNORMAL
499.9661594,275.0304886,589.8815902,ABNORMAL
95.75704527,274.9690157,590.8201383,NORMAL
54.03443705,275.0429521,800.1107342,ABNORMAL
499.9169832,275.0541422,590.0190642,ABNORMAL
500.0657811,274.8671462,589.8908123,ABNORMAL
95.96332484,274.9833774,590.9355102,NORMAL
500.032426,275.0508633,589.9518993,ABNORMAL
54.0724499,500.0909796,589.9846355,ABNORMAL
500.0631679,275.0006654,589.8930977,ABNORMAL
53.89563352,278.9335661,592.8960808,NORMAL
53.98892421,279.0081669,592.9543413,NORMAL
54.13989164,275.0989795,800.0958732,ABNORMAL
700.0529398,278.8937439,499.74413,ABNORMAL
500.0926784,274.8661333,590.0709415,ABNORMAL
54.16766075,500.0965277,589.8703152,ABNORMAL
499.7975865,274.9468452,590.0148561,ABNORMAL
499.955792,275.0669069,589.9883563,ABNORMAL
700.1017338,278.7886839,500.0724222,ABNORMAL
53.92258224,500.078597,590.0385245,ABNORMAL
700.0703561,278.9065788,500.1443432,ABNORMAL
699.8542056,279.0609573,500.0221196,ABNORMAL
699.9705783,278.9578902,499.9447755,ABNORMAL
54.05336154,274.9695999,800.0334249,ABNORMAL
53.9947169,278.9453852,593.2744203,NORMAL
95.98805155,275.0542365,591.167249,NORMAL
54.17632654,500.0047739,590.0016395,ABNORMAL
95.87765662,275.0263083,590.8873784,NORMAL
53.98721745,275.092162,799.8714429,ABNORMAL
54.08720856,275.1107744,800.0163491,ABNORMAL
500.134537,274.867916,589.9067344,ABNORMAL
54.14130676,274.9771115,800.1309504,ABNORMAL
499.9534504,275.0006271,589.8829236,ABNORMAL
53.97350421,279.0453837,592.9805882,NORMAL
54.01976555,275.0316625,799.9490716,ABNORMAL
53.88222539,274.9809049,799.9466862,ABNORMAL
54.0024235,274.8845027,800.1280113,ABNORMAL
95.95031311,275.2417748,591.0109887,NORMAL
499.9549024,275.0274718,590.0887188,ABNORMAL
500.0627492,274.8526013,590.0602962,ABNORMAL
54.00087271,500.0517309,590.0773283,ABNORMAL
95.90040319,275.182648,591.022147,NORMAL
700.0961362,278.9467162,499.9793041,ABNORMAL
500.0232708,274.9854219,590.0768611,ABNORMAL
500.0847254,275.1846027,589.8867609,ABNORMAL
500.0628657,274.9941175,589.995948,ABNORMAL
96.17409855,274.9388212,591.0074186,NORMAL
54.1215239,274.952189,799.9577299,ABNORMAL
54.07470917,499.9777711,590.0488694,ABNORMAL
53.99328875,500.0166126,590.0605645,ABNORMAL
53.92875002,275.0423875,800.0214769,ABNORMAL
96.00109956,275.1181991,591.107324,NORMAL
96.12451708,274.7938031,591.1897627,NORMAL
500.1170139,274.8762252,590.0101067,ABNORMAL
95.85529584,274.9685932,590.8912613,NORMAL
53.85167532,279.1567862,593.0538858,NORMAL
54.09035135,274.9492787,799.8599458,ABNORMAL
95.9947677,274.9368648,591.1559171,NORMAL
54.11518796,279.0695896,592.9897206,NORMAL
499.9169524,274.9919605,589.9556459,ABNORMAL
700.0496471,278.8658261,499.8639731,ABNORMAL
95.90042855,274.9682825,591.1731661,NORMAL
54.07715703,275.1050859,800.0383595,ABNORMAL
96.04744947,275.2611191,591.0106379,NORMAL
699.9314051,278.971575,500.0179673,ABNORMAL
54.11674652,279.0450917,592.9989981,NORMAL
53.83038269,279.0019509,592.8384887,NORMAL
500.0361865,274.9135199,590.1629481,ABNORMAL
95.95423545,275.0808642,591.04718,NORMAL
700.0257001,279.0674494,500.1786636,ABNORMAL
53.86006969,274.8150991,799.9251593,ABNORMAL
53.94879761,500.071324,590.0545454,ABNORMAL
500.0855778,274.9157315,589.8956239,ABNORMAL
54.03031839,279.0181314,592.9849671,NORMAL
95.9377326,275.0656693,590.9276467,NORMAL
53.95893682,500.0102179,590.0283392,ABNORMAL
500.0528552,274.9745599,590.0164482,ABNORMAL
54.0683451,278.9585405,592.9937417,NORMAL
54.0787711,278.9843511,592.9878888,NORMAL
700.1149952,279.111239,500.0186278,ABNORMAL
95.97040285,274.9945301,590.9542121,NORMAL
54.04277653,499.9905167,589.8722393,ABNORMAL
95.98659573,274.9882811,591.0524693,NORMAL
96.06531311,275.0030595,591.0884392,NORMAL
53.91936157,278.9997792,592.9546217,NORMAL
53.98030735,279.0379294,593.0793189,NORMAL
700.1294735,279.0142915,499.942112,ABNORMAL
699.9162861,279.1102534,499.953532,ABNORMAL
699.9782775,278.9961509,499.9851647,ABNORMAL
96.09641796,274.751024,590.9874487,NORMAL
500.0186666,274.9562558,590.0178214,ABNORMAL
53.98554186,279.0561236,592.8278621,NORMAL
499.9669393,275.0325356,589.9241764,ABNORMAL
95.83858946,274.6712147,591.1345454,NORMAL
53.99970917,274.9442235,800.0412697,ABNORMAL
96.0150603,275.0714885,590.996388,NORMAL
95.88398715,275.0517753,591.2065467,NORMAL
53.83509409,274.9417761,800.0184533,ABNORMAL
499.9101173,275.0856878,590.1065762,ABNORMAL
96.03051122,274.9268493,590.8151212,NORMAL
500.0002967,275.1107562,590.1083278,ABNORMAL
53.91483471,275.2387013,799.9093368,ABNORMAL
53.88198011,499.9909743,590.0005574,ABNORMAL
700.0362865,278.8983968,500.0905399,ABNORMAL
54.12374598,279.0511398,592.9213185,NORMAL
96.19329184,275.0360773,591.0263912,NORMAL
53.85216155,279.0771433,593.0201255,NORMAL
54.0187789,278.8634626,593.0063267,NORMAL
500.0021924,275.2262218,589.9388458,ABNORMAL
500.0705993,275.058891,589.8495785,ABNORMAL
95.89364519,275.0394655,591.0298853,NORMAL
53.90934764,279.0925992,592.927193,NORMAL
54.17802571,275.0058505,800.1571434,ABNORMAL
53.86299718,279.0583085,593.1241191,NORMAL
499.9839349,275.0324373,589.9949334,ABNORMAL
96.07308378,275.1778658,590.9616938,NORMAL
54.17208493,274.7761927,799.9827871,ABNORMAL
53.99901459,499.9560806,590.0775107,ABNORMAL
700.1042382,278.8833292,499.9374086,ABNORMAL
54.18761237,279.0199773,592.990582,NORMAL
700.140753,278.8512627,500.0088454,ABNORMAL
54.03405665,499.9176165,589.9485432,ABNORMAL
95.95145384,274.9728658,590.8649702,NORMAL
54.02345419,499.8195396,589.9090816,ABNORMAL
96.05558259,274.7515094,590.9237368,NORMAL
53.87997504,500.0928289,589.9256733,ABNORMAL
54.06355897,274.9335334,800.1942504,ABNORMAL
95.98890583,274.9207857,590.989002,NORMAL
95.87939517,274.899231,590.9202954,NORMAL
96.095593,275.0749254,591.0146918,NORMAL
96.03726234,274.8723382,591.1130262,NORMAL
53.9991902,499.8146029,590.0701809,ABNORMAL
53.94798984,279.0862999,593.1251906,NORMAL
700.0595317,278.9565001,499.9916842,ABNORMAL
53.98492915,278.9320812,592.9125469,NORMAL
500.0935612,275.0627097,589.8187289,ABNORMAL
500.0483665,275.1585111,589.8758603,ABNORMAL
53.96084942,500.023706,589.9453548,ABNORMAL
95.88645257,275.0941353,590.9466124,NORMAL
700.2634836,278.8797927,500.0894327,ABNORMAL
699.8772452,279.0597386,500.0119629,ABNORMAL
54.20640384,500.0047015,590.2560028,ABNORMAL
54.02842271,499.9884375,590.0583648,ABNORMAL
500.0577876,274.9358649,589.9556434,ABNORMAL
53.93109135,274.9489993,800.1135382,ABNORMAL
54.04473621,279.0377156,593.0710851,NORMAL
54.01035422,279.1486095,592.90471,NORMAL
54.05857244,499.9107111,589.9697154,ABNORMAL
96.04632878,274.9828681,590.9809897,NORMAL
54.04988085,275.0268382,800.0448633,ABNORMAL
53.88753223,278.9831692,593.0322826,NORMAL
53.90531855,499.815414,589.830629,ABNORMAL
54.09106695,499.9732233,590.0509005,ABNORMAL
499.9594439,274.8984316,590.0845318,ABNORMAL
96.01594027,274.9534313,591.1022611,NORMAL
54.09568325,274.8206228,799.9278169,ABNORMAL
54.01828235,275.2230801,800.2206764,ABNORMAL
700.0692375,278.9380354,499.937498,ABNORMAL
95.96160911,275.0445497,590.9715025,NORMAL
53.9375799,274.8811078,799.8703935,ABNORMAL
96.19242044,275.0866892,591.1317642,NORMAL
54.08865026,278.9734106,593.0620012,NORMAL
499.9774407,275.0360327,590.0681503,ABNORMAL
500.3613819,275.0778565,590.0872323,ABNORMAL
53.97770159,278.9585771,592.9170848,NORMAL
53.98467684,275.0607908,799.9612614,ABNORMAL
53.91660691,499.917817,590.0180632,ABNORMAL
700.0126671,278.9085973,500.0880209,ABNORMAL
95.98272085,274.8860667,591.0004806,NORMAL
54.06675099,279.206423,592.9398261,NORMAL
699.9593397,278.9185392,499.9443571,ABNORMAL
54.18259812,500.0287391,590.0155151,ABNORMAL
95.93764,275.1330914,591.0003269,NORMAL
54.06831451,279.0141258,593.0480262,NORMAL
700.076476,279.0614089,499.9747142,ABNORMAL
53.96366046,500.0200318,589.9929971,ABNORMAL
699.974413,278.8949173,500.049529,ABNORMAL
500.0909224,275.0889374,590.058786,ABNORMAL
700.0831073,278.9765125,500.1838716,ABNORMAL
500.095262,274.9001307,590.0705663,ABNORMAL
499.8784006,274.9833003,590.2070437,ABNORMAL
54.0993837,499.9810677,589.9338164,ABNORMAL
54.10796213,274.9240625,800.210428,ABNORMAL
699.9876834,278.818246,499.8652729,ABNORMAL
54.01813837,275.1952558,799.8580666,ABNORMAL
54.17961201,274.9692575,800.0403785,ABNORMAL
699.8671792,278.9967017,500.0484697,ABNORMAL
53.96875254,278.9858351,592.9417791,NORMAL
54.04032703,278.7963449,592.9407102,NORMAL
96.05565959,275.1035579,590.9296377,NORMAL
499.9956915,274.9190348,589.8810033,ABNORMAL
54.05075083,278.9434697,593.104075,NORMAL
96.05549556,275.0013619,590.9585994,NORMAL
54.08070573,279.0100892,593.1872808,NORMAL
53.79245006,279.0068505,593.1291698,NORMAL
499.9708633,275.0979875,590.0176388,ABNORMAL
699.9176668,278.8757972,500.0922551,ABNORMAL
53.93086165,275.1083233,800.0398788,ABNORMAL
96.02448334,274.9298185,591.0486489,NORMAL
54.03353092,278.9949708,592.9381798,NORMAL
699.9225635,278.9416793,500.2158112,ABNORMAL
54.05545822,279.1915948,592.9038572,NORMAL
500.0758262,274.9912271,590.0999749,ABNORMAL
53.97369461,499.9143824,590.0656715,ABNORMAL
699.9450922,278.8811934,500.0466587,ABNORMAL
700.1850291,278.9639794,499.9507215,ABNORMAL
96.20540909,275.037449,591.0425818,NORMAL
53.77994172,499.8043221,590.0742874,ABNORMAL
96.07832992,274.9682201,590.8956507,NORMAL
699.8208258,278.9979069,500.0059212,ABNORMAL
54.03418484,499.884886,589.9513464,ABNORMAL
53.71896642,279.193031,592.886196,NORMAL
700.1123673,279.0452029,499.9596466,ABNORMAL
499.8591807,275.1711754,589.9541263,ABNORMAL
700.022051,278.9883406,500.0967507,ABNORMAL
700.1204958,278.8866934,500.1210046,ABNORMAL
699.9932525,279.0422946,500.0025356,ABNORMAL
95.93685213,275.2591795,591.0463536,NORMAL
700.0850097,279.0741533,500.0218623,ABNORMAL
54.01635945,500.0091876,589.8620924,ABNORMAL
54.09544733,500.0601734,589.8324097,ABNORMAL
54.25239759,274.9725112,800.1554698,ABNORMAL
95.93491389,275.0956077,590.927947,NORMAL
499.9550561,274.9784812,589.8285815,ABNORMAL
500.000233,275.0595841,590.0704856,ABNORMAL
54.04267049,275.0886252,799.8841265,ABNORMAL
53.96467657,500.0707425,590.0507362,ABNORMAL
499.9011899,275.0303906,589.9944096,ABNORMAL
95.78641621,275.0594654,590.9412261,NORMAL
54.19503568,274.9333267,799.9374691,ABNORMAL
500.0752987,274.9338729,589.9598503,ABNORMAL
54.03211463,279.0917354,593.1342714,NORMAL
500.1814583,275.0093908,589.982323,ABNORMAL
54.02201574,279.026954,592.9536758,NORMAL
53.99288554,499.8802599,589.8565873,ABNORMAL
54.26149034,278.9514891,593.1194276,NORMAL
95.95994725,274.9372075,591.1144407,NORMAL
53.88448257,279.0503084,593.0752901,NORMAL
96.0993405,275.1393951,590.9026612,NORMAL
95.8963329,274.9291843,591.0068117,NORMAL
699.9837533,279.0720534,499.8070665,ABNORMAL
499.8590111,275.0430825,589.8688123,ABNORMAL
53.85961813,274.9606145,799.9664515,ABNORMAL
95.87874131,275.0459521,590.9796957,NORMAL
54.1960432,279.073111,592.9243826,NORMAL
54.01502543,279.02738,593.0324076,NORMAL
95.93164184,275.1219746,590.8205361,NORMAL
95.75110423,274.8229385,591.0733533,NORMAL
700.2235594,278.8686694,500.2127829,ABNORMAL
96.13031095,275.0699741,591.0812009,NORMAL
699.8592566,278.949733,500.1736715,ABNORMAL
500.1123669,275.0289865,589.9477565,ABNORMAL
95.80268812,274.7838232,590.8976099,NORMAL
699.881249,278.8541269,500.1174945,ABNORMAL
499.9647951,275.076357,590.1798381,ABNORMAL
700.1230925,279.0502877,499.870982,ABNORMAL
500.0689304,274.968246,589.912951,ABNORMAL
54.0237598,275.0200708,800.0301408,ABNORMAL
500.0662621,274.8811011,590.0483385,ABNORMAL
54.05541089,275.0721832,800.0826233,ABNORMAL
96.10834571,275.2172558,591.0331005,NORMAL
96.15440955,274.8883449,590.8153614,NORMAL
54.11312222,279.0523384,593.0029068,NORMAL
53.95501398,274.9611566,799.859296,ABNORMAL
499.8931923,275.1386399,589.9332634,ABNORMAL
500.0369917,274.9632006,589.9550128,ABNORMAL
95.9990951,274.9741308,591.1128781,NORMAL
53.78505985,279.133217,593.1837258,NORMAL
500.0738836,274.9057673,590.1041393,ABNORMAL
96.01393318,275.0706252,590.9824003,NORMAL
54.11911025,279.0202723,593.0263214,NORMAL
54.01521735,274.9697948,799.8891133,ABNORMAL
500.0185945,275.0827746,590.0874674,ABNORMAL
499.9466107,275.0419181,589.9895742,ABNORMAL
700.163782,278.9478019,500.0677641,ABNORMAL
54.1826595,500.2130404,589.873462,ABNORMAL
96.15743912,275.1566972,591.0108032,NORMAL
54.05442805,274.9309455,799.9932255,ABNORMAL
54.07494495,500.1808609,590.0494053,ABNORMAL
54.05430634,279.0303797,593.0230951,NORMAL
499.9359785,275.0679296,590.0566125,ABNORMAL
700.0637612,278.9645751,500.1305341,ABNORMAL
54.11539106,499.8281152,590.0144525,ABNORMAL
54.11717326,279.0151916,592.8802446,NORMAL
53.92605369,278.9959972,593.1809281,NORMAL
700.0231158,278.961366,499.9651805,ABNORMAL
54.06811431,275.0685949,799.9837689,ABNORMAL
96.0240306,275.1712245,590.9807711,NORMAL
499.9587461,275.0093324,590.0901755,ABNORMAL
499.8832726,274.8630782,589.935386,ABNORMAL
53.95284069,275.092199,800.0300211,ABNORMAL
53.919543,274.8945176,800.0584364,ABNORMAL
96.03196148,275.0021487,590.8760987,NORMAL
95.97385463,274.9598627,591.0096192,NORMAL
53.77809997,500.1681338,590.0484266,ABNORMAL
54.113742,274.8626512,799.9211522,ABNORMAL
96.03226123,275.035579,590.9909006,NORMAL
54.06232667,278.8758835,592.9619824,NORMAL
499.9629426,275.1305238,590.1110296,ABNORMAL
53.90774657,278.8842425,592.9981906,NORMAL
500.1890783,275.0271266,589.9485495,ABNORMAL
53.90491151,278.8884429,593.0462965,NORMAL
54.04287195,275.0067162,800.0239143,ABNORMAL
53.91210533,278.9115977,593.181849,NORMAL
54.09538214,275.0085149,799.9573067,ABNORMAL
95.89402494,275.0645118,590.9014588,NORMAL
53.99129475,500.0559696,589.7258695,ABNORMAL
53.98596582,499.9204662,589.9507069,ABNORMAL
53.88098957,500.1723551,590.0187668,ABNORMAL
699.9845497,278.980734,499.8349458,ABNORMAL
54.00684489,274.8732549,799.912523,ABNORMAL
53.88892854,279.1111374,593.3229879,NORMAL
54.00521556,279.0344505,592.9294033,NORMAL
54.06701919,279.0256531,592.8945914,NORMAL
54.11376467,278.9451586,593.0323171,NORMAL
54.12031492,499.8860192,589.8541952,ABNORMAL
54.14554578,279.0170039,592.9290542,NORMAL
699.9468313,279.1266245,499.9857043,ABNORMAL
54.06624209,279.093767,592.9403457,NORMAL
699.9338426,278.9410842,500.1214022,ABNORMAL
53.98850119,274.8793415,800.0863739,ABNORMAL
700.0274194,278.8297652,499.754323,ABNORMAL
95.89028444,274.9931206,591.0779479,NORMAL
53.87850004,500.0362921,590.0123587,ABNORMAL
54.056381,499.8942186,589.7995843,ABNORMAL
700.1419918,278.8255546,500.1007136,ABNORMAL
54.07563007,279.0255922,593.0369636,NORMAL
699.9920386,279.0924223,500.0846089,ABNORMAL
500.0529567,275.0420081,589.9277569,ABNORMAL
53.88222859,279.0077914,592.7930733,NORMAL
54.15657866,274.9792978,800.040776,ABNORMAL
53.93444237,500.1127565,589.9584989,ABNORMAL
53.88322765,275.104351,800.1072371,ABNORMAL
500.0821165,275.1189392,589.9936205,ABNORMAL
95.90530852,274.9140062,590.9616384,NORMAL
54.090229,500.0724527,590.1459436,ABNORMAL
53.92604581,279.1937869,592.9713187,NORMAL
700.0215114,278.9806131,499.9269908,ABNORMAL
54.02711955,275.0115393,799.9026968,ABNORMAL
96.05854183,274.9899988,591.0900851,NORMAL
499.9649218,275.1491123,589.8267884,ABNORMAL
96.25313149,274.9735023,591.027799,NORMAL
54.06798388,499.9434737,589.9003391,ABNORMAL
96.05488716,274.9891709,591.0114711,NORMAL
53.911766,279.1078446,593.1042495,NORMAL
700.0390989,279.0344329,500.095054,ABNORMAL
54.00893911,275.006383,799.8035896,ABNORMAL
700.0532909,278.8473139,499.8103895,ABNORMAL
53.96188632,275.0877467,800.032824,ABNORMAL
500.0042261,275.0006926,589.8915766,ABNORMAL
96.05774565,275.1343674,590.9944467,NORMAL
54.10925414,499.9783933,589.8844945,ABNORMAL
54.13411143,500.026103,590.1758651,ABNORMAL
699.9937109,279.0026513,500.1311551,ABNORMAL
96.01462052,275.0745421,590.9482622,NORMAL
53.93181888,278.8878752,593.1899967,NORMAL
96.1390053,275.064875,590.9897051,NORMAL
500.0754866,275.0556551,590.0699998,ABNORMAL
53.94589563,278.8123936,592.9147469,NORMAL
699.9826624,279.0107279,500.052147,ABNORMAL
700.1688977,279.1362659,499.854644,ABNORMAL
499.9332823,274.9304039,589.9160976,ABNORMAL
53.94976508,274.9511086,800.0148225,ABNORMAL
500.1147002,275.116732,590.0664892,ABNORMAL
96.03835709,275.0963426,591.001868,NORMAL
54.00369458,500.1578418,589.8644411,ABNORMAL
53.99807839,274.9366642,799.9484759,ABNORMAL
54.15432899,279.0071822,592.8525527,NORMAL
96.04580285,274.8620355,591.0229513,NORMAL
54.03321042,500.1893551,590.1037773,ABNORMAL
54.0072946,500.1175241,590.0952929,ABNORMAL
53.92783139,278.8902322,592.7654115,NORMAL
700.0450935,278.9060581,500.1746645,ABNORMAL
54.05990791,278.9921465,592.9131795,NORMAL
54.01517012,500.1524463,589.9196492,ABNORMAL
499.9374462,275.0931637,590.1186731,ABNORMAL
53.99326876,499.8968439,590.1515321,ABNORMAL
53.99964648,278.8157508,593.1130298,NORMAL
96.11116208,275.0256455,591.1259208,NORMAL
699.8944602,279.010625,499.9020206,ABNORMAL
53.98283199,275.2186461,800.0153362,ABNORMAL
53.86688953,500.0060532,589.9735398,ABNORMAL
54.22507895,499.9161644,590.0197207,ABNORMAL
500.0746982,275.1003112,590.0084126,ABNORMAL
95.85800868,274.9427358,590.9568281,NORMAL
700.1207482,278.9146568,499.982487,ABNORMAL
53.87540228,499.9171614,590.0172922,ABNORMAL
54.1796159,499.9890983,590.0762796,ABNORMAL
53.90987632,279.070575,592.9905271,NORMAL
96.0449221,274.9736681,591.0778814,NORMAL
53.86143999,275.0504524,800.2284971,ABNORMAL
54.13133143,500.0275894,590.1879324,ABNORMAL
54.00357343,499.8894855,590.0981134,ABNORMAL
54.02408315,279.0053933,592.9477374,NORMAL
53.95695998,274.9422602,800.1137171,ABNORMAL
53.70049764,278.9562417,593.0292524,NORMAL
499.9995305,274.85358,590.0349142,ABNORMAL
54.10352225,278.8514576,593.0600252,NORMAL
699.7724037,278.9405079,500.1878989,ABNORMAL
95.93541439,275.0822156,590.9607567,NORMAL
499.8367623,275.0381839,589.9782022,ABNORMAL
54.06692414,278.8208139,592.9891213,NORMAL
53.84031153,275.042717,800.1042253,ABNORMAL
53.84410473,500.0588642,589.9749187,ABNORMAL
53.86378682,499.8485692,589.9422244,ABNORMAL
54.05457984,279.009628,592.8946191,NORMAL
54.08250984,500.1278016,589.9468286,ABNORMAL
95.99658385,275.2760748,590.9583404,NORMAL
96.06641644,275.1189933,591.0691489,NORMAL
53.95643,278.9021494,592.8773086,NORMAL
54.11901775,499.8316633,589.9777944,ABNORMAL
54.12026765,275.0909344,800.0928391,ABNORMAL
700.1822769,278.9980821,499.8754373,ABNORMAL
54.05557769,274.9754598,800.0338839,ABNORMAL
53.98323863,274.8517349,799.8979794,ABNORMAL
54.01546024,274.7832251,799.9801183,ABNORMAL
54.03824578,278.800748,592.8893006,NORMAL
500.0324821,274.9918163,589.9517962,ABNORMAL
54.00839274,279.0440733,593.1186994,NORMAL
